distribution,flaw,magnitude,vis,parameter,id,index,training,correct,rt,vizIndex,excluded
normal,gap,15,scatter,0.0875,5ab5ab906db3e700011bed75%40email.prolific.ac,30,0,0,11998,viz7,0
normal,outliers,20,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,31,0,0,22335,viz3,0
normal,spike,15,density,0.0175,5ab5ab906db3e700011bed75%40email.prolific.ac,32,0,1,6859,viz18,0
normal,outliers,10,histogram,14,5ab5ab906db3e700011bed75%40email.prolific.ac,33,0,0,11958,viz4,0
normal,spike,20,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,34,0,1,7323,viz3,0
normal,spike,20,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,35,0,1,9687,viz10,0
normal,spike,10,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,36,0,0,4301,viz11,0
normal,gap,10,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,37,0,0,9186,viz15,0
normal,outliers,20,histogram,7,5ab5ab906db3e700011bed75%40email.prolific.ac,38,0,0,12981,viz11,0
normal,outliers,20,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,39,0,0,13080,viz9,0
normal,gap,20,histogram,14,5ab5ab906db3e700011bed75%40email.prolific.ac,40,0,0,12561,viz1,0
normal,gap,20,scatter,0.0875,5ab5ab906db3e700011bed75%40email.prolific.ac,41,0,1,9509,viz2,0
normal,outliers,20,density,0.0175,5ab5ab906db3e700011bed75%40email.prolific.ac,42,0,0,7054,viz1,0
normal,gap,20,density,0.07,5ab5ab906db3e700011bed75%40email.prolific.ac,43,0,0,21617,viz6,0
normal,gap,20,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,44,0,0,25286,viz6,0
normal,outliers,10,density,0.07,5ab5ab906db3e700011bed75%40email.prolific.ac,45,0,1,6371,viz16,0
normal,outliers,15,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,46,0,0,11356,viz15,0
normal,spike,20,scatter,0.35,5ab5ab906db3e700011bed75%40email.prolific.ac,47,0,0,12676,viz13,0
normal,spike,15,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,48,0,0,5098,viz12,0
normal,outliers,20,density,0.07,5ab5ab906db3e700011bed75%40email.prolific.ac,49,0,1,11035,viz2,0
normal,gap,20,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,50,0,0,10693,viz11,0
normal,outliers,10,density,0.0175,5ab5ab906db3e700011bed75%40email.prolific.ac,51,0,0,12433,viz20,0
normal,gap,15,density,0.07,5ab5ab906db3e700011bed75%40email.prolific.ac,52,0,0,7458,viz20,0
normal,outliers,10,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,53,0,0,5871,viz11,0
normal,outliers,10,histogram,7,5ab5ab906db3e700011bed75%40email.prolific.ac,54,0,0,7413,viz6,0
normal,spike,15,histogram,14,5ab5ab906db3e700011bed75%40email.prolific.ac,55,0,0,11813,viz18,0
normal,spike,10,histogram,7,5ab5ab906db3e700011bed75%40email.prolific.ac,56,0,0,13301,viz19,0
normal,gap,15,histogram,14,5ab5ab906db3e700011bed75%40email.prolific.ac,57,0,0,7470,viz14,0
normal,outliers,15,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,58,0,1,15016,viz8,0
normal,gap,15,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,59,0,0,16065,viz16,0
normal,outliers,15,scatter,0.0875,5ab5ab906db3e700011bed75%40email.prolific.ac,60,0,0,9015,viz1,0
normal,spike,15,density,0.07,5ab5ab906db3e700011bed75%40email.prolific.ac,61,0,1,7802,viz11,0
normal,gap,15,histogram,7,5ab5ab906db3e700011bed75%40email.prolific.ac,62,0,0,9704,viz11,0
normal,outliers,20,scatter,0.35,5ab5ab906db3e700011bed75%40email.prolific.ac,63,0,0,8625,viz18,0
normal,spike,15,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,64,0,1,5496,viz20,0
normal,spike,15,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,65,0,1,3013,viz11,0
normal,spike,10,scatter,0.35,5ab5ab906db3e700011bed75%40email.prolific.ac,66,0,0,12130,viz13,0
normal,gap,10,scatter,0.35,5ab5ab906db3e700011bed75%40email.prolific.ac,67,0,0,8714,viz20,0
normal,outliers,20,histogram,14,5ab5ab906db3e700011bed75%40email.prolific.ac,68,0,1,7968,viz5,0
normal,spike,10,density,0.07,5ab5ab906db3e700011bed75%40email.prolific.ac,69,0,0,9803,viz18,0
normal,outliers,15,histogram,14,5ab5ab906db3e700011bed75%40email.prolific.ac,70,0,0,13905,viz12,0
normal,spike,10,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,71,0,1,8477,viz11,0
normal,outliers,20,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,72,0,0,10692,viz4,0
normal,gap,10,density,0.0175,5ab5ab906db3e700011bed75%40email.prolific.ac,73,0,0,13611,viz19,0
normal,gap,10,scatter,0.0875,5ab5ab906db3e700011bed75%40email.prolific.ac,74,0,1,5903,viz9,0
normal,spike,10,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,75,0,0,11716,viz7,0
normal,spike,20,histogram,7,5ab5ab906db3e700011bed75%40email.prolific.ac,76,0,1,6033,viz5,0
normal,outliers,15,scatter,0.35,5ab5ab906db3e700011bed75%40email.prolific.ac,77,0,0,8674,viz15,0
normal,gap,20,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,78,0,1,3286,viz6,0
normal,outliers,10,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,79,0,0,5798,viz4,0
normal,gap,20,histogram,7,5ab5ab906db3e700011bed75%40email.prolific.ac,80,0,0,12086,viz12,0
normal,gap,10,scatter,0.175,5ab5ab906db3e700011bed75%40email.prolific.ac,81,0,1,5366,viz7,0
normal,gap,10,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,82,0,0,4806,viz7,0
normal,spike,10,scatter,0.0875,5ab5ab906db3e700011bed75%40email.prolific.ac,83,0,1,7378,viz1,0
normal,gap,10,density,0.07,5ab5ab906db3e700011bed75%40email.prolific.ac,84,0,0,5004,viz7,0
normal,gap,10,histogram,14,5ab5ab906db3e700011bed75%40email.prolific.ac,85,0,0,10483,viz11,0
normal,outliers,10,scatter,0.0875,5ab5ab906db3e700011bed75%40email.prolific.ac,86,0,0,7804,viz3,0
normal,outliers,15,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,87,0,0,7508,viz17,0
normal,spike,20,histogram,28,5ab5ab906db3e700011bed75%40email.prolific.ac,88,0,0,7236,viz18,0
normal,outliers,15,density,0.0175,5ab5ab906db3e700011bed75%40email.prolific.ac,89,0,0,17155,viz3,0
normal,gap,15,density,0.035,5ab5ab906db3e700011bed75%40email.prolific.ac,90,0,0,9483,viz11,0
normal,outliers,25,density,0.0175,5ab629b3a3ba7a0001b401d7,1,1,1,38829, sommertid),0
normal,outliers,25,histogram,28,5ab629b3a3ba7a0001b401d7,2,1,1,90040, sommertid),0
normal,outliers,25,scatter,0.0875,5ab629b3a3ba7a0001b401d7,3,1,1,65976, sommertid),0
normal,gap,25,density,0.0175,5ab629b3a3ba7a0001b401d7,4,1,0,55152, sommertid),0
normal,gap,25,histogram,28,5ab629b3a3ba7a0001b401d7,5,1,1,13912, sommertid),0
normal,gap,25,scatter,0.0875,5ab629b3a3ba7a0001b401d7,6,1,1,9919, sommertid),0
normal,spike,25,density,0.0175,5ab629b3a3ba7a0001b401d7,7,1,1,68751, sommertid),0
normal,spike,25,histogram,28,5ab629b3a3ba7a0001b401d7,8,1,1,44376, sommertid),0
normal,spike,25,scatter,0.0875,5ab629b3a3ba7a0001b401d7,9,1,1,6472, sommertid),0
normal,gap,10,scatter,0.175,5ab629b3a3ba7a0001b401d7,10,0,0,23904, sommertid),0
normal,spike,15,density,0.0175,5ab629b3a3ba7a0001b401d7,11,0,0,30865, sommertid),0
normal,spike,15,histogram,7,5ab629b3a3ba7a0001b401d7,12,0,0,7298, sommertid),0
normal,spike,15,scatter,0.35,5ab629b3a3ba7a0001b401d7,13,0,0,10499, sommertid),0
normal,spike,15,histogram,28,5ab629b3a3ba7a0001b401d7,14,0,0,13200, sommertid),0
normal,outliers,10,density,0.0175,5ab629b3a3ba7a0001b401d7,15,0,0,51678, sommertid),0
normal,outliers,20,density,0.035,5ab629b3a3ba7a0001b401d7,16,0,1,4991, sommertid),0
normal,spike,15,histogram,14,5ab629b3a3ba7a0001b401d7,17,0,0,5623, sommertid),0
normal,outliers,20,histogram,14,5ab629b3a3ba7a0001b401d7,18,0,0,8634, sommertid),0
normal,gap,15,density,0.07,5ab629b3a3ba7a0001b401d7,19,0,0,43416, sommertid),0
normal,gap,15,scatter,0.175,5ab629b3a3ba7a0001b401d7,20,0,1,9312, sommertid),0
normal,spike,20,density,0.07,5ab629b3a3ba7a0001b401d7,21,0,0,8976, sommertid),0
normal,outliers,10,histogram,7,5ab629b3a3ba7a0001b401d7,22,0,0,49176, sommertid),0
normal,outliers,10,scatter,0.35,5ab629b3a3ba7a0001b401d7,23,0,1,32644, sommertid),0
normal,gap,10,histogram,28,5ab629b3a3ba7a0001b401d7,24,0,1,16143, sommertid),0
normal,spike,20,scatter,0.175,5ab629b3a3ba7a0001b401d7,25,0,1,11880, sommertid),0
normal,outliers,15,density,0.035,5ab629b3a3ba7a0001b401d7,26,0,1,7559, sommertid),0
normal,spike,20,density,0.035,5ab629b3a3ba7a0001b401d7,27,0,1,12139, sommertid),0
normal,outliers,20,density,0.07,5ab629b3a3ba7a0001b401d7,28,0,1,19383, sommertid),0
normal,gap,10,density,0.035,5ab629b3a3ba7a0001b401d7,29,0,0,26503, sommertid),0
normal,spike,15,scatter,0.0875,5ab629b3a3ba7a0001b401d7,30,0,1,8118, sommertid),0
normal,gap,20,density,0.035,5ab629b3a3ba7a0001b401d7,31,0,1,10488, sommertid),0
normal,gap,20,scatter,0.175,5ab629b3a3ba7a0001b401d7,32,0,1,12022, sommertid),0
normal,spike,20,histogram,7,5ab629b3a3ba7a0001b401d7,33,0,0,36674, sommertid),0
normal,spike,15,density,0.035,5ab629b3a3ba7a0001b401d7,34,0,1,13015, sommertid),0
normal,outliers,15,scatter,0.175,5ab629b3a3ba7a0001b401d7,35,0,0,13120, sommertid),0
normal,outliers,10,histogram,28,5ab629b3a3ba7a0001b401d7,36,0,0,39159, sommertid),0
normal,outliers,10,scatter,0.175,5ab629b3a3ba7a0001b401d7,37,0,0,19655, sommertid),0
normal,spike,10,histogram,28,5ab629b3a3ba7a0001b401d7,38,0,0,10560, sommertid),0
normal,spike,20,scatter,0.35,5ab629b3a3ba7a0001b401d7,39,0,0,17720, sommertid),0
normal,gap,15,histogram,28,5ab629b3a3ba7a0001b401d7,40,0,0,12280, sommertid),0
normal,spike,10,density,0.0175,5ab629b3a3ba7a0001b401d7,41,0,0,57200, sommertid),0
normal,outliers,20,histogram,7,5ab629b3a3ba7a0001b401d7,42,0,1,20392, sommertid),0
normal,spike,10,histogram,14,5ab629b3a3ba7a0001b401d7,43,0,0,10472, sommertid),0
normal,gap,10,histogram,7,5ab629b3a3ba7a0001b401d7,44,0,0,37406, sommertid),0
normal,outliers,15,density,0.07,5ab629b3a3ba7a0001b401d7,45,0,1,5272, sommertid),0
normal,spike,10,scatter,0.175,5ab629b3a3ba7a0001b401d7,46,0,1,6471, sommertid),0
normal,spike,20,density,0.0175,5ab629b3a3ba7a0001b401d7,47,0,1,5808, sommertid),0
normal,outliers,20,scatter,0.175,5ab629b3a3ba7a0001b401d7,48,0,0,18768, sommertid),0
normal,spike,10,histogram,7,5ab629b3a3ba7a0001b401d7,49,0,1,18079, sommertid),0
normal,gap,15,density,0.0175,5ab629b3a3ba7a0001b401d7,50,0,0,15704, sommertid),0
normal,gap,20,density,0.07,5ab629b3a3ba7a0001b401d7,51,0,0,32440, sommertid),0
normal,gap,15,histogram,14,5ab629b3a3ba7a0001b401d7,52,0,1,17592, sommertid),0
normal,outliers,10,density,0.07,5ab629b3a3ba7a0001b401d7,53,0,1,20343, sommertid),0
normal,outliers,20,histogram,28,5ab629b3a3ba7a0001b401d7,54,0,0,17944, sommertid),0
normal,gap,15,density,0.035,5ab629b3a3ba7a0001b401d7,55,0,1,20567, sommertid),0
normal,gap,15,histogram,7,5ab629b3a3ba7a0001b401d7,56,0,0,35241, sommertid),0
normal,outliers,15,scatter,0.0875,5ab629b3a3ba7a0001b401d7,57,0,0,12664, sommertid),0
normal,gap,20,histogram,7,5ab629b3a3ba7a0001b401d7,58,0,0,9672, sommertid),0
normal,gap,20,histogram,14,5ab629b3a3ba7a0001b401d7,59,0,0,18015, sommertid),0
normal,outliers,15,histogram,28,5ab629b3a3ba7a0001b401d7,60,0,0,46256, sommertid),0
normal,gap,10,histogram,14,5ab629b3a3ba7a0001b401d7,61,0,0,9268, sommertid),0
normal,spike,20,histogram,14,5ab629b3a3ba7a0001b401d7,62,0,1,6383, sommertid),0
normal,outliers,15,histogram,14,5ab629b3a3ba7a0001b401d7,63,0,0,25664, sommertid),0
normal,outliers,20,density,0.0175,5ab629b3a3ba7a0001b401d7,64,0,0,10855, sommertid),0
normal,spike,15,density,0.07,5ab629b3a3ba7a0001b401d7,65,0,1,7952, sommertid),0
normal,spike,20,scatter,0.0875,5ab629b3a3ba7a0001b401d7,66,0,1,4642, sommertid),0
normal,outliers,10,scatter,0.0875,5ab629b3a3ba7a0001b401d7,67,0,0,28016, sommertid),0
normal,spike,10,density,0.035,5ab629b3a3ba7a0001b401d7,68,0,1,6408, sommertid),0
normal,gap,10,scatter,0.35,5ab629b3a3ba7a0001b401d7,69,0,0,15651, sommertid),0
normal,outliers,10,histogram,14,5ab629b3a3ba7a0001b401d7,70,0,0,14560, sommertid),0
normal,gap,10,scatter,0.0875,5ab629b3a3ba7a0001b401d7,71,0,0,15321, sommertid),0
normal,outliers,15,histogram,7,5ab629b3a3ba7a0001b401d7,72,0,0,6456, sommertid),0
normal,outliers,10,density,0.035,5ab629b3a3ba7a0001b401d7,73,0,0,10695, sommertid),0
normal,gap,15,scatter,0.35,5ab629b3a3ba7a0001b401d7,74,0,0,8559, sommertid),0
normal,gap,20,density,0.0175,5ab629b3a3ba7a0001b401d7,75,0,1,9639, sommertid),0
normal,outliers,20,scatter,0.35,5ab629b3a3ba7a0001b401d7,76,0,1,27831, sommertid),0
normal,spike,10,density,0.07,5ab629b3a3ba7a0001b401d7,77,0,0,20782, sommertid),0
normal,spike,10,scatter,0.0875,5ab629b3a3ba7a0001b401d7,78,0,1,4279, sommertid),0
normal,spike,20,histogram,28,5ab629b3a3ba7a0001b401d7,79,0,1,9663, sommertid),0
normal,spike,15,scatter,0.175,5ab629b3a3ba7a0001b401d7,80,0,1,5512, sommertid),0
normal,outliers,15,scatter,0.35,5ab629b3a3ba7a0001b401d7,81,0,1,6447, sommertid),0
normal,outliers,20,scatter,0.0875,5ab629b3a3ba7a0001b401d7,82,0,0,30184, sommertid),0
normal,gap,20,scatter,0.35,5ab629b3a3ba7a0001b401d7,83,0,1,11864, sommertid),0
normal,outliers,15,density,0.0175,5ab629b3a3ba7a0001b401d7,84,0,1,4048, sommertid),0
normal,gap,20,histogram,28,5ab629b3a3ba7a0001b401d7,85,0,0,7895, sommertid),0
normal,gap,15,scatter,0.0875,5ab629b3a3ba7a0001b401d7,86,0,1,6239, sommertid),0
normal,gap,10,density,0.0175,5ab629b3a3ba7a0001b401d7,87,0,0,15992, sommertid),0
normal,gap,10,density,0.07,5ab629b3a3ba7a0001b401d7,88,0,1,6847, sommertid),0
normal,spike,10,scatter,0.35,5ab629b3a3ba7a0001b401d7,89,0,0,16351, sommertid),0
normal,gap,20,scatter,0.0875,5ab629b3a3ba7a0001b401d7,90,0,1,5070, sommertid),0
normal,outliers,25,density,0.0175,5ab63897e1546900019b5c62,1,1,0,24986,viz11,0
normal,outliers,25,histogram,28,5ab63897e1546900019b5c62,2,1,0,27651,viz11,0
normal,outliers,25,scatter,0.0875,5ab63897e1546900019b5c62,3,1,1,15102,viz20,0
normal,gap,25,density,0.0175,5ab63897e1546900019b5c62,4,1,1,24915,viz14,0
normal,gap,25,histogram,28,5ab63897e1546900019b5c62,5,1,1,10611,viz20,0
normal,gap,25,scatter,0.0875,5ab63897e1546900019b5c62,6,1,1,9148,viz15,0
normal,spike,25,density,0.0175,5ab63897e1546900019b5c62,7,1,1,12128,viz7,0
normal,spike,25,histogram,28,5ab63897e1546900019b5c62,8,1,1,4196,viz2,0
normal,spike,25,scatter,0.0875,5ab63897e1546900019b5c62,9,1,1,8325,viz19,0
normal,gap,20,density,0.07,5ab63897e1546900019b5c62,10,0,0,14726,viz14,0
normal,gap,15,density,0.035,5ab63897e1546900019b5c62,11,0,0,9294,viz20,0
normal,spike,10,density,0.07,5ab63897e1546900019b5c62,12,0,0,15804,viz9,0
normal,spike,15,density,0.035,5ab63897e1546900019b5c62,13,0,1,8276,viz12,0
normal,spike,20,histogram,28,5ab63897e1546900019b5c62,14,0,1,8603,viz18,0
normal,outliers,15,histogram,28,5ab63897e1546900019b5c62,15,0,1,7516,viz10,0
normal,outliers,20,density,0.07,5ab63897e1546900019b5c62,16,0,1,6536,viz12,0
normal,gap,20,scatter,0.0875,5ab63897e1546900019b5c62,17,0,0,16533,viz13,0
normal,outliers,20,density,0.0175,5ab63897e1546900019b5c62,18,0,1,8174,viz12,0
normal,spike,15,histogram,14,5ab63897e1546900019b5c62,19,0,1,10184,viz10,0
normal,spike,15,scatter,0.35,5ab63897e1546900019b5c62,20,0,0,14776,viz2,0
normal,outliers,10,scatter,0.175,5ab63897e1546900019b5c62,21,0,1,5408,viz11,0
normal,outliers,15,density,0.035,5ab63897e1546900019b5c62,22,0,1,10234,viz1,0
normal,gap,10,density,0.0175,5ab63897e1546900019b5c62,23,0,1,9453,viz4,0
normal,spike,15,histogram,28,5ab63897e1546900019b5c62,24,0,1,7554,viz7,0
normal,spike,20,density,0.035,5ab63897e1546900019b5c62,25,0,1,11100,viz13,0
normal,outliers,20,scatter,0.0875,5ab63897e1546900019b5c62,26,0,1,14090,viz9,0
normal,outliers,10,scatter,0.35,5ab63897e1546900019b5c62,27,0,1,4090,viz7,0
normal,outliers,10,density,0.035,5ab63897e1546900019b5c62,28,0,1,7875,viz19,0
normal,spike,15,scatter,0.0875,5ab63897e1546900019b5c62,29,0,1,8584,viz20,0
normal,spike,10,density,0.0175,5ab63897e1546900019b5c62,30,0,1,10695,viz16,0
normal,spike,10,histogram,28,5ab63897e1546900019b5c62,31,0,1,10305,viz6,0
normal,spike,20,histogram,7,5ab63897e1546900019b5c62,32,0,1,8090,viz18,0
normal,gap,15,scatter,0.175,5ab63897e1546900019b5c62,33,0,0,6556,viz7,0
normal,gap,20,density,0.035,5ab63897e1546900019b5c62,34,0,1,6873,viz1,0
normal,gap,20,scatter,0.35,5ab63897e1546900019b5c62,35,0,1,10313,viz18,0
normal,outliers,15,scatter,0.35,5ab63897e1546900019b5c62,36,0,0,10942,viz2,0
normal,gap,20,histogram,14,5ab63897e1546900019b5c62,37,0,0,6456,viz16,0
normal,spike,20,scatter,0.0875,5ab63897e1546900019b5c62,38,0,1,7508,viz14,0
normal,gap,15,density,0.07,5ab63897e1546900019b5c62,39,0,1,5238,viz3,0
normal,gap,15,scatter,0.35,5ab63897e1546900019b5c62,40,0,0,12579,viz13,0
normal,spike,10,histogram,7,5ab63897e1546900019b5c62,41,0,1,8647,viz20,0
normal,gap,15,density,0.0175,5ab63897e1546900019b5c62,42,0,0,6731,viz15,0
normal,outliers,10,histogram,7,5ab63897e1546900019b5c62,43,0,0,10683,viz7,0
normal,gap,10,scatter,0.35,5ab63897e1546900019b5c62,44,0,0,7096,viz2,0
normal,outliers,10,histogram,14,5ab63897e1546900019b5c62,45,0,0,7146,viz10,0
normal,gap,15,scatter,0.0875,5ab63897e1546900019b5c62,46,0,1,10645,viz17,0
normal,spike,15,histogram,7,5ab63897e1546900019b5c62,47,0,0,5336,viz3,0
normal,spike,20,scatter,0.175,5ab63897e1546900019b5c62,48,0,0,13698,viz17,0
normal,outliers,15,density,0.0175,5ab63897e1546900019b5c62,49,0,1,6933,viz6,0
normal,spike,10,scatter,0.0875,5ab63897e1546900019b5c62,50,0,0,12535,viz16,0
normal,gap,10,density,0.035,5ab63897e1546900019b5c62,51,0,0,8633,viz6,0
normal,gap,10,histogram,14,5ab63897e1546900019b5c62,52,0,0,10852,viz4,0
normal,spike,20,scatter,0.35,5ab63897e1546900019b5c62,53,0,0,10441,viz1,0
normal,outliers,20,density,0.035,5ab63897e1546900019b5c62,54,0,1,7742,viz17,0
normal,outliers,20,histogram,7,5ab63897e1546900019b5c62,55,0,1,4604,viz11,0
normal,outliers,15,scatter,0.175,5ab63897e1546900019b5c62,56,0,0,11262,viz16,0
normal,spike,20,density,0.07,5ab63897e1546900019b5c62,57,0,1,8571,viz3,0
normal,gap,20,histogram,7,5ab63897e1546900019b5c62,58,0,0,9470,viz3,0
normal,gap,10,histogram,7,5ab63897e1546900019b5c62,59,0,0,15885,viz1,0
normal,outliers,15,histogram,7,5ab63897e1546900019b5c62,60,0,0,6949,viz4,0
normal,outliers,15,scatter,0.0875,5ab63897e1546900019b5c62,61,0,1,11269,viz2,0
normal,gap,20,scatter,0.175,5ab63897e1546900019b5c62,62,0,0,7654,viz2,0
normal,gap,10,density,0.07,5ab63897e1546900019b5c62,63,0,1,9277,viz20,0
normal,spike,15,density,0.07,5ab63897e1546900019b5c62,64,0,0,2770,viz6,0
normal,gap,10,scatter,0.175,5ab63897e1546900019b5c62,65,0,0,7665,viz16,0
normal,spike,10,density,0.035,5ab63897e1546900019b5c62,66,0,0,14761,viz7,0
normal,outliers,15,density,0.07,5ab63897e1546900019b5c62,67,0,1,5525,viz4,0
normal,spike,20,histogram,14,5ab63897e1546900019b5c62,68,0,1,7360,viz20,0
normal,outliers,20,histogram,28,5ab63897e1546900019b5c62,69,0,0,12981,viz4,0
normal,gap,10,scatter,0.0875,5ab63897e1546900019b5c62,70,0,0,5827,viz6,0
normal,spike,10,scatter,0.175,5ab63897e1546900019b5c62,71,0,0,8907,viz1,0
normal,spike,15,scatter,0.175,5ab63897e1546900019b5c62,72,0,0,5805,viz1,0
normal,spike,20,density,0.0175,5ab63897e1546900019b5c62,73,0,1,2821,viz3,0
normal,outliers,20,scatter,0.35,5ab63897e1546900019b5c62,74,0,1,11148,viz15,0
normal,spike,10,histogram,14,5ab63897e1546900019b5c62,75,0,0,6249,viz11,0
normal,outliers,15,histogram,14,5ab63897e1546900019b5c62,76,0,0,5105,viz4,0
normal,gap,10,histogram,28,5ab63897e1546900019b5c62,77,0,1,3253,viz4,0
normal,spike,10,scatter,0.35,5ab63897e1546900019b5c62,78,0,0,7754,viz19,0
normal,spike,15,density,0.0175,5ab63897e1546900019b5c62,79,0,1,2940,viz4,0
normal,gap,15,histogram,28,5ab63897e1546900019b5c62,80,0,0,9933,viz7,0
normal,outliers,10,scatter,0.0875,5ab63897e1546900019b5c62,81,0,1,10186,viz12,0
normal,gap,15,histogram,7,5ab63897e1546900019b5c62,82,0,0,9738,viz6,0
normal,gap,20,density,0.0175,5ab63897e1546900019b5c62,83,0,0,12608,viz4,0
normal,outliers,10,histogram,28,5ab63897e1546900019b5c62,84,0,0,11487,viz2,0
normal,gap,20,histogram,28,5ab63897e1546900019b5c62,85,0,0,6962,viz5,0
normal,gap,15,histogram,14,5ab63897e1546900019b5c62,86,0,1,8359,viz14,0
normal,outliers,10,density,0.07,5ab63897e1546900019b5c62,87,0,1,7260,viz9,0
normal,outliers,20,scatter,0.175,5ab63897e1546900019b5c62,88,0,0,8263,viz16,0
normal,outliers,20,histogram,14,5ab63897e1546900019b5c62,89,0,1,8116,viz9,0
normal,outliers,10,density,0.0175,5ab63897e1546900019b5c62,90,0,1,3705,viz3,0
normal,outliers,25,density,0.0175,5ab69186ead3eb0001518cba,1,1,0,50778,viz10,0
normal,outliers,25,histogram,28,5ab69186ead3eb0001518cba,2,1,0,18054,viz12,0
normal,outliers,25,scatter,0.0875,5ab69186ead3eb0001518cba,3,1,0,15986,viz7,0
normal,gap,25,density,0.0175,5ab69186ead3eb0001518cba,4,1,1,17476,viz15,0
normal,gap,25,histogram,28,5ab69186ead3eb0001518cba,5,1,0,14976,viz5,0
normal,gap,25,scatter,0.0875,5ab69186ead3eb0001518cba,6,1,1,14802,viz15,0
normal,spike,25,density,0.0175,5ab69186ead3eb0001518cba,7,1,0,26392,viz12,0
normal,spike,25,histogram,28,5ab69186ead3eb0001518cba,8,1,0,17834,viz2,0
normal,spike,25,scatter,0.0875,5ab69186ead3eb0001518cba,9,1,1,8962,viz19,0
normal,outliers,10,scatter,0.175,5ab69186ead3eb0001518cba,10,0,0,10768,viz18,0
normal,gap,20,scatter,0.0875,5ab69186ead3eb0001518cba,11,0,0,18834,viz12,0
normal,gap,10,scatter,0.0875,5ab69186ead3eb0001518cba,12,0,0,15906,viz14,0
normal,outliers,20,density,0.07,5ab69186ead3eb0001518cba,13,0,1,7994,viz18,0
normal,outliers,15,density,0.07,5ab69186ead3eb0001518cba,14,0,1,9304,viz5,0
normal,spike,20,histogram,28,5ab69186ead3eb0001518cba,15,0,0,29028,viz9,0
normal,gap,20,scatter,0.175,5ab69186ead3eb0001518cba,16,0,0,6670,viz10,0
normal,spike,15,scatter,0.35,5ab69186ead3eb0001518cba,17,0,0,9098,viz7,0
normal,spike,20,scatter,0.0875,5ab69186ead3eb0001518cba,18,0,1,4576,viz1,0
normal,outliers,10,density,0.035,5ab69186ead3eb0001518cba,19,0,1,7904,viz6,0
normal,outliers,10,histogram,28,5ab69186ead3eb0001518cba,20,0,1,14318,viz6,0
normal,outliers,20,histogram,14,5ab69186ead3eb0001518cba,21,0,0,5344,viz1,0
normal,spike,15,histogram,28,5ab69186ead3eb0001518cba,22,0,1,12422,viz11,0
normal,spike,15,histogram,7,5ab69186ead3eb0001518cba,23,0,0,8098,viz1,0
normal,outliers,15,histogram,7,5ab69186ead3eb0001518cba,24,0,1,6096,viz20,0
normal,gap,15,scatter,0.175,5ab69186ead3eb0001518cba,25,0,1,12426,viz3,0
normal,outliers,15,scatter,0.35,5ab69186ead3eb0001518cba,26,0,0,8096,viz1,0
normal,spike,20,density,0.035,5ab69186ead3eb0001518cba,27,0,0,18256,viz5,0
normal,spike,15,scatter,0.0875,5ab69186ead3eb0001518cba,28,0,1,4254,viz2,0
normal,spike,10,density,0.0175,5ab69186ead3eb0001518cba,29,0,0,2994,viz5,0
normal,gap,20,density,0.0175,5ab69186ead3eb0001518cba,30,0,1,5866,viz15,0
normal,spike,20,density,0.0175,5ab69186ead3eb0001518cba,31,0,1,3532,viz4,0
normal,outliers,10,density,0.0175,5ab69186ead3eb0001518cba,32,0,1,8882,viz18,0
normal,outliers,10,density,0.07,5ab69186ead3eb0001518cba,33,0,1,4144,viz14,0
